hotel_name,star_rating,rating_score,location_score,review_amount,bed_info,price,breakfast_included,free_cancellation,no_prepayment_needed,centrally_located,sustainability_certification,distance_from_downtown,checkin,checkout
TownePlace Suites by Marriott New York Manhattan/Chelsea,4.0,8.2,9.4,7685,N/A,"₪ 6,031",True,True,False,False,False,2.5 km from downtown,30 March 2025,4 April 2025
Holiday Inn Express New York City Chelsea by IHG,3.0,7.8,,3615,1 king bed,"₪ 4,706",True,False,False,False,False,2.4 km from downtown,30 March 2025,4 April 2025
Courtyard New York Downtown Manhattan/Financial District,3.0,7.8,,2260,1 king bed,"₪ 3,742",False,True,True,False,False,7.1 km from downtown,30 March 2025,4 April 2025
Hyatt Grand Central New York,4.0,7.4,,2957,1 king bed,"₪ 6,106",False,True,True,True,False,,30 March 2025,4 April 2025
"The Mayfair Hotel Times Square, Ascend Hotel Collection",3.0,8.6,9.6,2101,1 full bed,"₪ 4,143",False,True,False,True,False,,30 March 2025,4 April 2025
Pestana Park Avenue,4.0,8.9,9.6,1000,1 queen bed,"₪ 5,492",False,True,False,True,False,,30 March 2025,4 April 2025
Four Points by Sheraton New York Downtown,3.0,7.9,,2036,2 full beds,"₪ 4,566",False,True,True,False,False,7 km from downtown,30 March 2025,4 April 2025
Renaissance New York Chelsea Hotel,4.0,8.2,,1226,2 full beds,"₪ 8,089",False,True,True,False,False,2.8 km from downtown,30 March 2025,4 April 2025
Virgin Hotels New York City,4.0,8.3,,1438,1 king bed,"₪ 7,736",False,True,False,False,False,2.5 km from downtown,30 March 2025,4 April 2025
SpringHill Suites by Marriott New York Midtown Manhattan/Fifth Avenue,3.0,8.0,9.5,1203,N/A,"₪ 5,425",True,True,True,False,False,1.9 km from downtown,30 March 2025,4 April 2025
W New York - Times Square,4.0,7.9,9.3,1391,1 king bed,"₪ 6,917",False,False,False,True,False,,30 March 2025,4 April 2025
InterContinental New York Times Square by IHG,4.0,8.0,,1769,N/A,"₪ 6,901",False,False,False,True,False,,30 March 2025,4 April 2025
"The Draper New York, Tapestry Collection by Hilton",3.0,8.2,9.4,1398,1 king bed,"₪ 5,416",False,False,False,False,False,1.9 km from downtown,30 March 2025,4 April 2025
Courtyard New York Manhattan/Midtown East,4.0,8.0,,1663,1 king bed,"₪ 6,529",False,False,False,True,False,,30 March 2025,4 April 2025
70 Park Avenue Hotel,4.0,8.3,9.5,2345,1 full bed,"₪ 5,449",False,True,True,True,True,,30 March 2025,4 April 2025
Millennium Downtown New York,4.0,7.1,,5275,1 king bed,"₪ 4,692",False,False,False,False,True,6.8 km from downtown,30 March 2025,4 April 2025
MOXY NYC Times Square,4.0,8.1,9.4,5790,1 full bed,"₪ 7,073",False,True,True,False,False,1.9 km from downtown,30 March 2025,4 April 2025
Riu Plaza New York Times Square,4.0,8.6,9.5,7154,"3 beds (2 fulls, 1 sofa bed)","₪ 11,101",True,False,False,True,True,,30 March 2025,4 April 2025
Hyatt Place New York/Midtown-South,4.0,8.3,9.5,2969,1 king bed,"₪ 5,596",True,False,False,False,True,2 km from downtown,30 March 2025,4 April 2025
Hotel Hayden New York,4.0,7.1,,3189,1 king bed,"₪ 4,918",False,True,True,False,False,2.5 km from downtown,30 March 2025,4 April 2025
Hampton Inn Times Square Central,3.0,8.4,9.5,2829,1 king bed,"₪ 5,108",True,True,True,True,True,,30 March 2025,4 April 2025
The FIDI Hotel,4.0,8.1,,1499,1 queen bed,"₪ 4,766",False,True,True,False,False,7.6 km from downtown,30 March 2025,4 April 2025
Hilton Garden Inn New York Central Park South-Midtown West,3.0,7.7,9.4,8760,1 king bed,"₪ 4,880",False,False,False,True,False,,30 March 2025,4 April 2025
"Dream Downtown, by Hyatt",4.0,7.3,,1468,1 king bed,"₪ 12,956",False,True,True,False,False,3.4 km from downtown,30 March 2025,4 April 2025
DoubleTree by Hilton New York Downtown,4.0,7.5,,3950,1 king bed,"₪ 3,321",False,False,False,False,True,7.6 km from downtown,30 March 2025,4 April 2025
Lex Hotel NYC,3.0,8.3,,1527,1 queen bed,"₪ 5,401",False,True,False,False,False,3 km from downtown,30 March 2025,4 April 2025
Romer Hell's Kitchen,4.0,8.6,9.5,2599,1 king bed,"₪ 5,900",False,False,False,True,True,,30 March 2025,4 April 2025
New York Hilton Midtown,4.0,7.4,9.4,2035,1 king bed,"₪ 6,682",False,False,False,True,False,,30 March 2025,4 April 2025
Executive Hotel Le Soleil New York,4.0,8.7,9.5,4605,1 queen bed,"₪ 6,487",False,True,False,False,False,2 km from downtown,30 March 2025,4 April 2025
Sixty LES,4.0,7.7,,839,1 queen bed,"₪ 5,842",False,True,True,False,False,5.2 km from downtown,30 March 2025,4 April 2025
"The Time New York, part of JdV by Hyatt",4.0,7.7,9.3,1752,1 queen bed,"₪ 5,687",False,True,False,True,True,,30 March 2025,4 April 2025
Fairfield Inn & Suites by Marriott New York Manhattan/Chelsea,3.0,8.0,9.3,1030,1 king bed,"₪ 5,156",True,True,True,False,False,2.6 km from downtown,30 March 2025,4 April 2025
Hotel Indigo Lower East Side New York by IHG,4.0,7.4,,535,1 king bed,"₪ 5,081",False,False,False,False,False,5.2 km from downtown,30 March 2025,4 April 2025
Park Central,4.0,7.4,9.4,7536,1 king bed,"₪ 9,855",False,True,False,True,True,,30 March 2025,4 April 2025
Fairfield Inn & Suites by Marriott New York Midtown Manhattan/Penn Station,4.0,8.0,9.5,4633,1 king bed,"₪ 7,738",True,True,True,False,True,2.1 km from downtown,30 March 2025,4 April 2025
Hyatt Centric Wall Street New York,4.0,8.1,,808,1 king bed,"₪ 5,075",False,False,False,False,False,7.3 km from downtown,30 March 2025,4 April 2025
Artezen Hotel,4.0,9.2,9.6,1320,1 king bed,"₪ 5,958",False,False,False,False,False,6.9 km from downtown,30 March 2025,4 April 2025
Graduate by Hilton New York,4.0,8.8,9.4,4433,2 queen beds,"₪ 5,817",False,False,False,False,True,2.6 km from downtown,30 March 2025,4 April 2025
Motto by Hilton New York City Chelsea,4.0,8.5,9.4,3172,"2 beds (1 twin, 1 king)","₪ 7,975",False,False,False,False,True,2.8 km from downtown,30 March 2025,4 April 2025
Hyatt Centric Midtown 5th Avenue New York,4.0,8.0,,1194,1 king bed,"₪ 9,019",False,True,True,True,False,,30 March 2025,4 April 2025
Embassy Suites By Hilton New York Manhattan Times Square,4.0,7.7,9.3,3838,N/A,"₪ 7,156",True,False,False,False,True,1.9 km from downtown,30 March 2025,4 April 2025
Sonder at The Nash,4.0,8.1,9.3,147,N/A,"₪ 6,844",False,True,False,True,False,,30 March 2025,4 April 2025
citizenM New York Bowery,4.0,8.7,,3285,1 king bed,"₪ 4,658",False,False,False,False,True,5.4 km from downtown,30 March 2025,4 April 2025
Margaritaville Resort Times Square,4.0,8.6,9.5,4050,1 king bed,"₪ 5,893",False,False,False,True,False,,30 March 2025,4 April 2025
The Gotham Hotel,4.0,8.5,9.5,1735,1 king bed,"₪ 7,042",False,False,False,True,False,,30 March 2025,4 April 2025
Hampton Inn by Hilton New York Times Square,3.0,7.8,9.5,2699,1 king bed,"₪ 5,379",True,False,False,True,False,,30 March 2025,4 April 2025
Hyatt Herald Square New York,4.0,8.1,9.3,1345,1 king bed,"₪ 7,929",False,True,False,False,True,2.4 km from downtown,30 March 2025,4 April 2025
M Social Hotel Times Square New York,4.0,8.4,9.6,11969,1 king bed,"₪ 7,548",False,True,True,True,True,,30 March 2025,4 April 2025
Sheraton Tribeca New York Hotel,4.0,7.9,,3143,1 king bed,"₪ 8,630",False,False,False,False,False,5.6 km from downtown,30 March 2025,4 April 2025
Sofitel New York,4.0,7.8,9.3,1140,1 queen bed,"₪ 12,701",False,True,True,True,True,,30 March 2025,4 April 2025
The Manhattan at Times Square,4.0,5.5,,7600,N/A,"₪ 4,391",False,False,False,True,True,,30 March 2025,4 April 2025
Renaissance New York Midtown Hotel,4.0,8.7,9.3,1606,1 king bed,"₪ 8,689",False,True,True,False,False,2 km from downtown,30 March 2025,4 April 2025
"U Hotel Fifth Avenue, Empire State Building",3.0,7.9,9.5,3369,1 queen bed,"₪ 4,215",False,True,False,False,False,2.1 km from downtown,30 March 2025,4 April 2025
Royalton New York,4,7.5,9.4,3117,1 queen bed,"₪ 7,892",False,True,False,False,False,1.4 km from downtown,1 April 2025,6 April 2025
UNTITLED at 3 Freeman Alley,4,8.5,,605,1 full bed,"₪ 7,143",True,True,False,False,False,5.2 km from downtown,1 April 2025,6 April 2025
Aura Hotel Times Square Newly Renovated,4,7.7,9.4,526,1 queen bed,"₪ 6,163",False,True,False,False,False,1.3 km from downtown,1 April 2025,6 April 2025
Sonder at One Platt,4,8.2,,1922,N/A,"₪ 6,484",False,True,False,False,False,7 km from downtown,1 April 2025,6 April 2025
"33 Hotel, New York City, Seaport",5,8.8,9.3,681,1 king bed,"₪ 7,585",False,True,False,False,False,6.9 km from downtown,1 April 2025,6 April 2025
NH Collection New York Madison Avenue,4,8.5,9.5,1940,Beds: 1 double or 2 twins,"₪ 10,994",False,False,False,False,True,2 km from downtown,1 April 2025,6 April 2025
Hotel 57 by LuxUrban,4,7.0,,5160,1 queen bed,"₪ 6,157",False,False,False,False,False,1.3 km from downtown,1 April 2025,6 April 2025
"The New Yorker, A Wyndham Hotel",4,7.7,9.4,15547,1 queen bed,"₪ 7,038",False,True,False,False,False,2 km from downtown,1 April 2025,6 April 2025
Residence Inn by Marriott New York Manhattan/Times Square,4,8.1,9.7,7035,"2 beds (1 sofa bed, 1 queen)","₪ 7,733",True,False,False,False,False,1.7 km from downtown,1 April 2025,6 April 2025
Pod Times Square,3,8.3,9.4,23112,1 full bed,"₪ 4,658",False,True,True,False,False,1.4 km from downtown,1 April 2025,6 April 2025
SpringHill Suites by Marriott New York Manhattan Chelsea,4,8.4,9.5,11132,N/A,"₪ 7,140",True,True,False,False,False,2.5 km from downtown,1 April 2025,6 April 2025
Arlo Midtown,4,8.6,,6066,1 king bed,"₪ 7,369",False,False,False,False,False,1.7 km from downtown,1 April 2025,6 April 2025
Holiday Inn Express - Times Square South by IHG,3,8.2,9.5,2881,1 king bed,"₪ 6,226",True,False,False,False,False,2 km from downtown,1 April 2025,6 April 2025
Hyatt House New York/Chelsea,3,8.5,9.5,1805,N/A,"₪ 8,088",True,False,False,False,False,2.5 km from downtown,1 April 2025,6 April 2025
Fairfield Inn by Marriott New York Manhattan/Financial District,3,7.8,,3655,1 queen bed,"₪ 4,533",True,True,True,False,False,7.2 km from downtown,1 April 2025,6 April 2025
citizenM New York Times Square,4,8.7,9.6,3980,1 king bed,"₪ 6,523",False,False,False,False,True,0.8 km from downtown,1 April 2025,6 April 2025
Element Times Square West,4,8.1,,7691,1 king bed,"₪ 5,975",True,False,False,False,False,1.6 km from downtown,1 April 2025,6 April 2025
Doubletree By Hilton New York Times Square West,4,6.8,,10901,1 king bed,"₪ 5,407",False,False,False,False,True,1.6 km from downtown,1 April 2025,6 April 2025
Hyatt Centric Times Square New York,4,8.4,9.5,1406,1 king bed,"₪ 9,036",False,False,False,False,True,1.2 km from downtown,1 April 2025,6 April 2025
Candlewood Suites NYC -Times Square by IHG,3,8.1,,2067,N/A,"₪ 7,590",False,False,False,False,False,1.6 km from downtown,1 April 2025,6 April 2025
"Dream Midtown, by Hyatt",4,7.7,9.3,1416,1 queen bed,"₪ 6,683",False,True,False,False,False,400 m from downtown,1 April 2025,6 April 2025
LUMA Hotel - Times Square,4,9.0,9.8,4190,1 king bed,"₪ 7,889",False,True,True,False,False,1.5 km from downtown,1 April 2025,6 April 2025
Home2 Suites By Hilton New York Times Square,3,7.8,9.5,1292,1 queen bed,"₪ 5,809",True,True,True,False,False,1 km from downtown,1 April 2025,6 April 2025
Homewood Suites Midtown Manhattan Times Square South,3,8.3,,4420,1 king bed,"₪ 8,150",True,False,False,False,True,1.8 km from downtown,1 April 2025,6 April 2025
New York Marriott Marquis,5,8.3,9.5,3072,1 king bed,"₪ 11,019",False,False,False,False,False,1.1 km from downtown,1 April 2025,6 April 2025
Renaissance New York Times Square by Marriott,4,8.4,9.6,2176,1 king bed,"₪ 8,999",False,False,False,False,False,1 km from downtown,1 April 2025,6 April 2025
The Belvedere Hotel,3,7.9,9.4,5881,2 full beds,"₪ 5,992",False,True,False,False,False,0.9 km from downtown,1 April 2025,6 April 2025
Hotel Edison Times Square,4,7.7,9.4,13093,1 king bed,"₪ 6,669",True,True,True,False,False,1 km from downtown,1 April 2025,6 April 2025
Omni Berkshire Place,4,8.6,9.6,1704,1 king bed,"₪ 9,014",False,True,False,False,False,1.1 km from downtown,1 April 2025,6 April 2025
Holiday Inn Express - Times Square by IHG,3,6.9,,2211,1 queen bed,"₪ 6,535",True,False,False,False,False,1.6 km from downtown,1 April 2025,6 April 2025
Hampton Inn Manhattan Chelsea,3,7.2,,1832,1 king bed,"₪ 6,399",True,False,False,False,True,2.9 km from downtown,1 April 2025,6 April 2025
The Chelsean New York,3,7.0,,2919,2 full beds,"₪ 5,531",False,True,False,False,False,2.8 km from downtown,1 April 2025,6 April 2025
Hilton Club The Central at 5th New York,3,9.0,9.8,814,1 king bed,"₪ 6,644",False,False,False,False,False,1.3 km from downtown,1 April 2025,6 April 2025
Hyatt Place New York City - Times Square,4,7.8,,21751,1 king bed,"₪ 6,525",True,True,True,False,False,1.7 km from downtown,1 April 2025,6 April 2025
"The Cloud One New York-Downtown, by the Motel One Group",4,8.6,9.4,6557,1 king bed,"₪ 5,273",False,True,True,False,False,7 km from downtown,1 April 2025,6 April 2025
The Pearl Hotel,4,8.7,9.7,2135,1 queen bed,"₪ 8,392",True,True,False,False,False,0.8 km from downtown,1 April 2025,6 April 2025
The Herald by LuxUrban,3,7.7,9.6,9270,1 king bed,"₪ 5,940",False,False,False,False,False,2 km from downtown,1 April 2025,6 April 2025
Sonder Battery Park,3,8.6,,2568,N/A,"₪ 6,638",False,True,False,False,False,7.5 km from downtown,1 April 2025,6 April 2025
Hilton Garden Inn New York/Midtown Park Avenue,3,8.1,9.3,2239,1 king bed,"₪ 6,759",False,True,True,False,True,2.4 km from downtown,1 April 2025,6 April 2025
"The Beekman Tower, Trademark Collection by Wyndham",4,8.4,,1680,N/A,"₪ 6,807",False,True,True,False,False,2.1 km from downtown,1 April 2025,6 April 2025
TRYP by Wyndham New York City Times Square - Midtown,4,7.4,,2691,Multiple bed types,"₪ 4,490",False,True,True,False,False,1.9 km from downtown,1 April 2025,6 April 2025
Hotel Lucerne,4,8.5,9.5,2180,1 queen bed,"₪ 6,448",False,True,False,False,False,1.7 km from downtown,1 April 2025,6 April 2025
Fairfield Inn & Suites New York Manhattan/Downtown East,3,8.3,,1286,"2 beds (1 king, 1 sofa bed)","₪ 5,586",True,False,False,False,False,6.2 km from downtown,1 April 2025,6 April 2025
Residence Inn by Marriott New York Downtown Manhattan/World Trade Center Area,4,8.6,9.4,1785,N/A,"₪ 6,046",True,False,False,False,True,6.9 km from downtown,1 April 2025,6 April 2025
TownePlace Suites by Marriott New York Manhattan/Chelsea,4,8.2,9.4,7685,N/A,"₪ 6,685",True,True,False,False,False,2.5 km from downtown,1 April 2025,6 April 2025
Holiday Inn Express New York City Chelsea by IHG,3,7.8,,3615,1 king bed,"₪ 5,889",True,False,False,False,False,2.4 km from downtown,1 April 2025,6 April 2025
Courtyard New York Downtown Manhattan/Financial District,3,7.8,,2260,1 king bed,"₪ 4,478",False,True,True,False,False,7.1 km from downtown,1 April 2025,6 April 2025
Hyatt Grand Central New York,4,7.4,,2957,1 queen bed,"₪ 6,504",False,True,True,False,False,1.9 km from downtown,1 April 2025,6 April 2025
"The Mayfair Hotel Times Square, Ascend Hotel Collection",3,8.6,9.6,2101,1 full bed,"₪ 4,841",False,False,False,False,False,0.8 km from downtown,1 April 2025,6 April 2025
Pestana Park Avenue,4,8.9,9.6,1000,1 queen bed,"₪ 6,757",False,True,False,False,False,1.9 km from downtown,1 April 2025,6 April 2025
Four Points by Sheraton New York Downtown,3,7.9,,2036,1 queen bed,"₪ 6,738",True,True,True,False,False,7 km from downtown,1 April 2025,6 April 2025
Renaissance New York Chelsea Hotel,4,8.2,,1226,1 king bed,"₪ 8,759",False,True,True,False,False,2.8 km from downtown,1 April 2025,6 April 2025
Virgin Hotels New York City,4,8.3,,1438,1 king bed,"₪ 8,273",False,True,False,False,False,2.5 km from downtown,1 April 2025,6 April 2025
SpringHill Suites by Marriott New York Midtown Manhattan/Fifth Avenue,3,8.0,9.5,1203,N/A,"₪ 6,448",True,True,True,False,False,1.9 km from downtown,1 April 2025,6 April 2025
W New York - Times Square,4,7.9,9.3,1391,1 king bed,"₪ 7,415",False,False,False,False,False,1 km from downtown,1 April 2025,6 April 2025
InterContinental New York Times Square by IHG,4,8.0,,1769,1 king bed,"₪ 7,813",False,False,False,False,False,1.2 km from downtown,1 April 2025,6 April 2025
"The Draper New York, Tapestry Collection by Hilton",3,8.2,9.4,1398,1 king bed,"₪ 6,817",False,False,False,False,False,1.9 km from downtown,1 April 2025,6 April 2025
Courtyard New York Manhattan/Midtown East,4,8.0,,1663,"2 beds (1 king, 1 sofa bed)","₪ 7,952",True,True,True,False,False,1.6 km from downtown,1 April 2025,6 April 2025
70 Park Avenue Hotel,4,8.3,9.5,2345,Multiple bed types,"₪ 7,512",False,True,False,False,True,2 km from downtown,1 April 2025,6 April 2025
MOXY NYC Times Square,4,8.1,9.4,5790,1 full bed,"₪ 7,455",False,False,False,False,False,1.9 km from downtown,1 April 2025,6 April 2025
Hyatt Place New York/Midtown-South,4,8.3,9.5,2969,1 king bed,"₪ 6,772",True,False,False,False,True,2 km from downtown,1 April 2025,6 April 2025
Hotel Hayden New York,4,7.1,,3189,1 king bed,"₪ 6,885",False,True,True,False,False,2.5 km from downtown,1 April 2025,6 April 2025
Hampton Inn Times Square Central,3,8.4,9.5,2829,1 king bed,"₪ 6,395",True,False,False,False,True,1.5 km from downtown,1 April 2025,6 April 2025
The FIDI Hotel,4,8.1,,1499,1 queen bed,"₪ 6,403",False,True,True,False,False,7.6 km from downtown,1 April 2025,6 April 2025
Hilton Garden Inn New York Central Park South-Midtown West,3,7.7,9.4,8760,1 king bed,"₪ 6,365",False,False,False,False,False,450 m from downtown,1 April 2025,6 April 2025
DoubleTree by Hilton New York Downtown,4,7.5,,3950,1 king bed,"₪ 4,417",False,True,True,False,True,7.6 km from downtown,1 April 2025,6 April 2025
Lex Hotel NYC,3,8.3,,1527,1 queen bed,"₪ 6,397",False,True,False,False,False,3 km from downtown,1 April 2025,6 April 2025
Romer Hell's Kitchen,4,8.6,9.5,2599,1 king bed,"₪ 6,714",False,False,False,False,True,0.6 km from downtown,1 April 2025,6 April 2025
New York Hilton Midtown,4,7.4,9.4,2035,2 full beds,"₪ 7,662",False,False,False,False,False,0.7 km from downtown,1 April 2025,6 April 2025
Executive Hotel Le Soleil New York,4,8.7,9.5,4605,1 queen bed,"₪ 7,784",False,True,False,False,False,2 km from downtown,1 April 2025,6 April 2025
"The Time New York, part of JdV by Hyatt",4,7.7,9.3,1752,1 queen bed,"₪ 6,683",False,True,False,False,True,0.8 km from downtown,1 April 2025,6 April 2025
Fairfield Inn & Suites by Marriott New York Manhattan/Chelsea,3,8.0,9.3,1030,1 king bed,"₪ 6,371",True,False,False,False,False,2.6 km from downtown,1 April 2025,6 April 2025
Hotel Indigo Lower East Side New York by IHG,4,7.4,,535,1 queen bed,"₪ 6,211",False,False,False,False,False,5.2 km from downtown,1 April 2025,6 April 2025
Millennium Downtown New York,4,7.1,,5275,1 king bed,"₪ 5,582",False,False,False,False,True,6.8 km from downtown,1 April 2025,6 April 2025
